Gene stable ID	Gene name	GO term accession
ENSMUSG00000018377	Vezf1	GO:0001228
ENSMUSG00000018377	Vezf1	GO:0001228
ENSMUSG00000018377	Vezf1	GO:0001228
ENSMUSG00000034701	Neurod1	GO:0001228
ENSMUSG00000034701	Neurod1	GO:0001228
ENSMUSG00000034701	Neurod1	GO:0001228
ENSMUSG00000017007	Rbpjl	GO:0001228
ENSMUSG00000017007	Rbpjl	GO:0001228
ENSMUSG00000003949	Hlf	GO:0001228
ENSMUSG00000003949	Hlf	GO:0001228
ENSMUSG00000000567	Sox9	GO:0001228
ENSMUSG00000000567	Sox9	GO:0001228
ENSMUSG00000000567	Sox9	GO:0001228
ENSMUSG00000000567	Sox9	GO:0001228
ENSMUSG00000010476	Ebf3	GO:0001228
ENSMUSG00000010476	Ebf3	GO:0001228
ENSMUSG00000007946	Phox2a	GO:0001228
ENSMUSG00000007946	Phox2a	GO:0001228
ENSMUSG00000012350	Ehf	GO:0001228
ENSMUSG00000012350	Ehf	GO:0001228
ENSMUSG00000012350	Ehf	GO:0001228
ENSMUSG00000012350	Ehf	GO:0001228
ENSMUSG00000012350	Ehf	GO:0001228
ENSMUSG00000027186	Elf5	GO:0001228
ENSMUSG00000027186	Elf5	GO:0001228
ENSMUSG00000027186	Elf5	GO:0001228
ENSMUSG00000055197	Fev	GO:0001228
ENSMUSG00000055197	Fev	GO:0001228
ENSMUSG00000056216	Cebpg	GO:0001228
ENSMUSG00000056216	Cebpg	GO:0001228
ENSMUSG00000056216	Cebpg	GO:0001228
ENSMUSG00000034957	Cebpa	GO:0001228
ENSMUSG00000034957	Cebpa	GO:0001228
ENSMUSG00000034957	Cebpa	GO:0001228
ENSMUSG00000026638	Irf6	GO:0001228
ENSMUSG00000053552	Ebf4	GO:0001228
ENSMUSG00000053552	Ebf4	GO:0001228
ENSMUSG00000053552	Ebf4	GO:0001228
ENSMUSG00000053552	Ebf4	GO:0001228
ENSMUSG00000053552	Ebf4	GO:0001228
ENSMUSG00000053552	Ebf4	GO:0001228
ENSMUSG00000016458	Wt1	GO:0001228
ENSMUSG00000060630	Zfp735	GO:0001228
ENSMUSG00000001510	Dlx3	GO:0001228
ENSMUSG00000020160	Meis1	GO:0001228
ENSMUSG00000020160	Meis1	GO:0001228
ENSMUSG00000020160	Meis1	GO:0001228
ENSMUSG00000020160	Meis1	GO:0001228
ENSMUSG00000020160	Meis1	GO:0001228
ENSMUSG00000020160	Meis1	GO:0001228
ENSMUSG00000068959	Zfp619	GO:0001228
ENSMUSG00000027168	Pax6	GO:0001228
ENSMUSG00000027168	Pax6	GO:0001228
ENSMUSG00000027168	Pax6	GO:0001228
ENSMUSG00000027168	Pax6	GO:0001228
ENSMUSG00000027168	Pax6	GO:0001228
ENSMUSG00000027168	Pax6	GO:0001228
ENSMUSG00000027168	Pax6	GO:0001228
ENSMUSG00000027168	Pax6	GO:0001228
ENSMUSG00000005917	Otx1	GO:0001228
ENSMUSG00000005917	Otx1	GO:0001228
ENSMUSG00000020875	Hoxb9	GO:0001228
ENSMUSG00000038721	Hoxb7	GO:0001228
ENSMUSG00000038721	Hoxb7	GO:0001228
ENSMUSG00000038700	Hoxb5	GO:0001228
ENSMUSG00000048763	Hoxb3	GO:0001228
ENSMUSG00000048763	Hoxb3	GO:0001228
ENSMUSG00000048763	Hoxb3	GO:0001228
ENSMUSG00000075588	Hoxb2	GO:0001228
ENSMUSG00000075588	Hoxb2	GO:0001228
ENSMUSG00000018973	Hoxb1	GO:0001228
ENSMUSG00000018973	Hoxb1	GO:0001228
ENSMUSG00000056501	Cebpb	GO:0001228
ENSMUSG00000056501	Cebpb	GO:0001228
ENSMUSG00000056501	Cebpb	GO:0001228
ENSMUSG00000038615	Nfe2l1	GO:0001228
ENSMUSG00000038615	Nfe2l1	GO:0001228
ENSMUSG00000038615	Nfe2l1	GO:0001228
ENSMUSG00000038615	Nfe2l1	GO:0001228
ENSMUSG00000038615	Nfe2l1	GO:0001228
ENSMUSG00000001444	Tbx21	GO:0001228
ENSMUSG00000027544	Nfatc2	GO:0001228
ENSMUSG00000027544	Nfatc2	GO:0001228
ENSMUSG00000038718	Pbx3	GO:0001228
ENSMUSG00000038718	Pbx3	GO:0001228
ENSMUSG00000059625	Sohlh1	GO:0001228
ENSMUSG00000030380	Mzf1	GO:0001228
ENSMUSG00000030380	Mzf1	GO:0001228
ENSMUSG00000030380	Mzf1	GO:0001228
ENSMUSG00000030380	Mzf1	GO:0001228
ENSMUSG00000030380	Mzf1	GO:0001228
ENSMUSG00000041420	Meis3	GO:0001228
ENSMUSG00000041420	Meis3	GO:0001228
ENSMUSG00000041420	Meis3	GO:0001228
ENSMUSG00000041420	Meis3	GO:0001228
ENSMUSG00000028640	Tfap2c	GO:0001228
ENSMUSG00000028640	Tfap2c	GO:0001228
ENSMUSG00000070495	Ctcfl	GO:0001228
ENSMUSG00000070495	Ctcfl	GO:0001228
ENSMUSG00000070495	Ctcfl	GO:0001228
ENSMUSG00000026934	Lhx3	GO:0001228
ENSMUSG00000026934	Lhx3	GO:0001228
ENSMUSG00000026934	Lhx3	GO:0001228
ENSMUSG00000026934	Lhx3	GO:0001228
ENSMUSG00000040321	Zfp770	GO:0001228
ENSMUSG00000027210	Meis2	GO:0001228
ENSMUSG00000027210	Meis2	GO:0001228
ENSMUSG00000027210	Meis2	GO:0001228
ENSMUSG00000027210	Meis2	GO:0001228
ENSMUSG00000027210	Meis2	GO:0001228
ENSMUSG00000027210	Meis2	GO:0001228
ENSMUSG00000027210	Meis2	GO:0001228
ENSMUSG00000027210	Meis2	GO:0001228
ENSMUSG00000027210	Meis2	GO:0001228
ENSMUSG00000027210	Meis2	GO:0001228
ENSMUSG00000027210	Meis2	GO:0001228
ENSMUSG00000027210	Meis2	GO:0001228
ENSMUSG00000027210	Meis2	GO:0001228
ENSMUSG00000037279	Ovol2	GO:0001228
ENSMUSG00000037279	Ovol2	GO:0001228
ENSMUSG00000027434	Nkx2-2	GO:0001228
ENSMUSG00000027434	Nkx2-2	GO:0001228
ENSMUSG00000037034	Pax1	GO:0001228
ENSMUSG00000037034	Pax1	GO:0001228
ENSMUSG00000037025	Foxa2	GO:0001228
ENSMUSG00000037025	Foxa2	GO:0001228
ENSMUSG00000027439	Gzf1	GO:0001228
ENSMUSG00000079008	Gm14124	GO:0001228
ENSMUSG00000000247	Lhx2	GO:0001228
ENSMUSG00000000247	Lhx2	GO:0001228
ENSMUSG00000000247	Lhx2	GO:0001228
ENSMUSG00000063972	Nr6a1	GO:0001228
ENSMUSG00000063972	Nr6a1	GO:0001228
ENSMUSG00000063972	Nr6a1	GO:0001228
ENSMUSG00000063972	Nr6a1	GO:0001228
ENSMUSG00000063972	Nr6a1	GO:0001228
ENSMUSG00000063972	Nr6a1	GO:0001228
ENSMUSG00000026872	Zeb2	GO:0001228
ENSMUSG00000026872	Zeb2	GO:0001228
ENSMUSG00000026872	Zeb2	GO:0001228
ENSMUSG00000026826	Nr4a2	GO:0001228
ENSMUSG00000026826	Nr4a2	GO:0001228
ENSMUSG00000026826	Nr4a2	GO:0001228
ENSMUSG00000026826	Nr4a2	GO:0001228
ENSMUSG00000026826	Nr4a2	GO:0001228
ENSMUSG00000026826	Nr4a2	GO:0001228
ENSMUSG00000026826	Nr4a2	GO:0001228
ENSMUSG00000026826	Nr4a2	GO:0001228
ENSMUSG00000026826	Nr4a2	GO:0001228
ENSMUSG00000026826	Nr4a2	GO:0001228
ENSMUSG00000035033	Tbr1	GO:0001228
