Gene stable ID	Gene name	GO term accession
ENSMUSG00000110277	Gm45871	GO:0001227
ENSMUSG00000110277	Gm45871	GO:0000981
ENSMUSG00000110277	Gm45871	GO:0001227
ENSMUSG00000110277	Gm45871	GO:0000981
ENSMUSG00000025105	Bnc1	GO:0001216
ENSMUSG00000049295	Zfp219	GO:0000981
ENSMUSG00000049295	Zfp219	GO:0003700
ENSMUSG00000049295	Zfp219	GO:0003700
ENSMUSG00000049295	Zfp219	GO:0001227
ENSMUSG00000049295	Zfp219	GO:0000981
ENSMUSG00000049295	Zfp219	GO:0003700
ENSMUSG00000049295	Zfp219	GO:0003700
ENSMUSG00000049295	Zfp219	GO:0001227
ENSMUSG00000049295	Zfp219	GO:0000981
ENSMUSG00000049295	Zfp219	GO:0003700
ENSMUSG00000049295	Zfp219	GO:0003700
ENSMUSG00000049295	Zfp219	GO:0001227
ENSMUSG00000049295	Zfp219	GO:0001227
ENSMUSG00000049295	Zfp219	GO:0003700
ENSMUSG00000044220	Nkx2-3	GO:0000981
ENSMUSG00000044220	Nkx2-3	GO:0000981
ENSMUSG00000039087	Rreb1	GO:0001228
ENSMUSG00000039087	Rreb1	GO:0003700
ENSMUSG00000039087	Rreb1	GO:0001228
ENSMUSG00000039087	Rreb1	GO:0001228
ENSMUSG00000039087	Rreb1	GO:0003700
ENSMUSG00000039087	Rreb1	GO:0001228
ENSMUSG00000039087	Rreb1	GO:0001228
ENSMUSG00000039087	Rreb1	GO:0001228
ENSMUSG00000039087	Rreb1	GO:0003700
ENSMUSG00000039087	Rreb1	GO:0001228
ENSMUSG00000039087	Rreb1	GO:0001228
ENSMUSG00000039087	Rreb1	GO:0003700
ENSMUSG00000039087	Rreb1	GO:0001228
ENSMUSG00000039087	Rreb1	GO:0001228
ENSMUSG00000039087	Rreb1	GO:0003700
ENSMUSG00000039087	Rreb1	GO:0001228
ENSMUSG00000034161	Scx	GO:0000981
ENSMUSG00000034161	Scx	GO:0001228
ENSMUSG00000034161	Scx	GO:0001228
ENSMUSG00000034161	Scx	GO:0001228
ENSMUSG00000026468	Lhx4	GO:0000981
ENSMUSG00000026468	Lhx4	GO:0000981
ENSMUSG00000026468	Lhx4	GO:0001228
ENSMUSG00000026468	Lhx4	GO:0001228
ENSMUSG00000026468	Lhx4	GO:0000981
ENSMUSG00000062939	Stat4	GO:0003700
ENSMUSG00000062939	Stat4	GO:0003700
ENSMUSG00000048251	Bcl11b	GO:0001228
ENSMUSG00000048251	Bcl11b	GO:0003700
ENSMUSG00000048251	Bcl11b	GO:0001228
ENSMUSG00000048251	Bcl11b	GO:0003700
ENSMUSG00000022556	Hsf1	GO:0003700
ENSMUSG00000022556	Hsf1	GO:0003700
ENSMUSG00000022556	Hsf1	GO:0003700
ENSMUSG00000022556	Hsf1	GO:0003700
ENSMUSG00000022556	Hsf1	GO:0003700
ENSMUSG00000022556	Hsf1	GO:0001227
ENSMUSG00000022556	Hsf1	GO:0000981
ENSMUSG00000022556	Hsf1	GO:0003700
ENSMUSG00000022556	Hsf1	GO:0003700
ENSMUSG00000022556	Hsf1	GO:0001227
ENSMUSG00000022556	Hsf1	GO:0000981
ENSMUSG00000022556	Hsf1	GO:0003700
ENSMUSG00000022556	Hsf1	GO:0000981
ENSMUSG00000022556	Hsf1	GO:0001227
ENSMUSG00000022556	Hsf1	GO:0003700
ENSMUSG00000022556	Hsf1	GO:0003700
ENSMUSG00000022556	Hsf1	GO:0003700
ENSMUSG00000022556	Hsf1	GO:0003700
ENSMUSG00000029563	Foxp2	GO:0003700
ENSMUSG00000029563	Foxp2	GO:0003700
ENSMUSG00000029563	Foxp2	GO:0001227
ENSMUSG00000029563	Foxp2	GO:0000981
ENSMUSG00000029563	Foxp2	GO:0003700
ENSMUSG00000029563	Foxp2	GO:0003700
ENSMUSG00000029563	Foxp2	GO:0001227
ENSMUSG00000029563	Foxp2	GO:0003700
ENSMUSG00000029563	Foxp2	GO:0001227
ENSMUSG00000029563	Foxp2	GO:0000981
ENSMUSG00000029563	Foxp2	GO:0003700
ENSMUSG00000029563	Foxp2	GO:0003700
ENSMUSG00000029563	Foxp2	GO:0001227
ENSMUSG00000029563	Foxp2	GO:0003700
ENSMUSG00000029563	Foxp2	GO:0001227
ENSMUSG00000029563	Foxp2	GO:0000981
ENSMUSG00000029563	Foxp2	GO:0003700
ENSMUSG00000029563	Foxp2	GO:0003700
ENSMUSG00000029563	Foxp2	GO:0001227
ENSMUSG00000048385	Scrt1	GO:0000981
ENSMUSG00000048385	Scrt1	GO:0001227
ENSMUSG00000048385	Scrt1	GO:0001227
ENSMUSG00000048385	Scrt1	GO:0000981
ENSMUSG00000048385	Scrt1	GO:0001227
ENSMUSG00000013089	Etv5	GO:0003700
ENSMUSG00000013089	Etv5	GO:0000981
ENSMUSG00000013089	Etv5	GO:0001228
ENSMUSG00000013089	Etv5	GO:0003700
ENSMUSG00000013089	Etv5	GO:0003700
ENSMUSG00000013089	Etv5	GO:0003700
ENSMUSG00000013089	Etv5	GO:0001228
ENSMUSG00000013089	Etv5	GO:0003700
ENSMUSG00000013089	Etv5	GO:0003700
ENSMUSG00000036098	Myrf	GO:0003700
ENSMUSG00000036098	Myrf	GO:0000981
ENSMUSG00000036098	Myrf	GO:0003700
ENSMUSG00000036098	Myrf	GO:0003700
ENSMUSG00000036098	Myrf	GO:0003700
ENSMUSG00000036098	Myrf	GO:0000981
ENSMUSG00000036098	Myrf	GO:0003700
ENSMUSG00000036098	Myrf	GO:0003700
ENSMUSG00000036098	Myrf	GO:0003700
ENSMUSG00000036098	Myrf	GO:0000981
ENSMUSG00000036098	Myrf	GO:0003700
ENSMUSG00000036098	Myrf	GO:0003700
ENSMUSG00000023027	Atf1	GO:0003700
ENSMUSG00000023027	Atf1	GO:0000981
ENSMUSG00000023027	Atf1	GO:0001228
ENSMUSG00000023027	Atf1	GO:0000981
ENSMUSG00000023027	Atf1	GO:0000981
ENSMUSG00000023027	Atf1	GO:0001228
ENSMUSG00000023027	Atf1	GO:0003700
ENSMUSG00000023027	Atf1	GO:0003700
ENSMUSG00000023027	Atf1	GO:0003700
ENSMUSG00000023027	Atf1	GO:0003700
ENSMUSG00000023027	Atf1	GO:0003700
ENSMUSG00000036461	Elf1	GO:0003700
ENSMUSG00000036461	Elf1	GO:0000981
ENSMUSG00000036461	Elf1	GO:0001228
ENSMUSG00000036461	Elf1	GO:0003700
ENSMUSG00000036461	Elf1	GO:0003700
ENSMUSG00000036461	Elf1	GO:0001228
ENSMUSG00000036461	Elf1	GO:0001228
ENSMUSG00000036461	Elf1	GO:0001228
ENSMUSG00000036461	Elf1	GO:0003700
ENSMUSG00000036461	Elf1	GO:0000981
ENSMUSG00000036461	Elf1	GO:0001228
ENSMUSG00000036461	Elf1	GO:0003700
ENSMUSG00000036461	Elf1	GO:0003700
ENSMUSG00000036461	Elf1	GO:0001228
ENSMUSG00000036461	Elf1	GO:0001228
ENSMUSG00000036461	Elf1	GO:0003700
ENSMUSG00000032745	Gpbp1	GO:0003700
ENSMUSG00000032745	Gpbp1	GO:0003700
ENSMUSG00000037174	Elf2	GO:0003700
ENSMUSG00000037174	Elf2	GO:0000981
ENSMUSG00000037174	Elf2	GO:0003700
ENSMUSG00000037174	Elf2	GO:0000981
ENSMUSG00000037174	Elf2	GO:0003700
ENSMUSG00000037174	Elf2	GO:0000981
ENSMUSG00000037174	Elf2	GO:0003700
ENSMUSG00000037174	Elf2	GO:0000981
ENSMUSG00000037174	Elf2	GO:0003700
ENSMUSG00000037174	Elf2	GO:0003700
ENSMUSG00000037174	Elf2	GO:0000981
ENSMUSG00000037174	Elf2	GO:0003700
ENSMUSG00000037174	Elf2	GO:0000981
ENSMUSG00000037174	Elf2	GO:0003700
ENSMUSG00000037174	Elf2	GO:0000981
ENSMUSG00000037174	Elf2	GO:0003700
ENSMUSG00000037174	Elf2	GO:0000981
ENSMUSG00000037174	Elf2	GO:0003700
ENSMUSG00000037174	Elf2	GO:0000981
ENSMUSG00000037174	Elf2	GO:0003700
ENSMUSG00000037174	Elf2	GO:0000981
ENSMUSG00000029553	Tfec	GO:0000981
ENSMUSG00000029553	Tfec	GO:0001228
ENSMUSG00000029553	Tfec	GO:0001227
ENSMUSG00000029553	Tfec	GO:0001227
ENSMUSG00000029553	Tfec	GO:0001228
ENSMUSG00000021485	Mxd3	GO:0000981
ENSMUSG00000021485	Mxd3	GO:0001227
ENSMUSG00000021485	Mxd3	GO:0001227
ENSMUSG00000001910	Nacc1	GO:0000981
ENSMUSG00000034384	Barhl2	GO:0000981
ENSMUSG00000034384	Barhl2	GO:0000981
ENSMUSG00000034384	Barhl2	GO:0001228
ENSMUSG00000034384	Barhl2	GO:0003700
ENSMUSG00000034384	Barhl2	GO:0003700
ENSMUSG00000049606	Zfp644	GO:0000981
ENSMUSG00000049606	Zfp644	GO:0000981
ENSMUSG00000049606	Zfp644	GO:0000981
ENSMUSG00000049606	Zfp644	GO:0000981
ENSMUSG00000049606	Zfp644	GO:0000981
ENSMUSG00000049606	Zfp644	GO:0000981
ENSMUSG00000049606	Zfp644	GO:0000981
ENSMUSG00000049606	Zfp644	GO:0000981
ENSMUSG00000049606	Zfp644	GO:0000981
ENSMUSG00000049606	Zfp644	GO:0000981
ENSMUSG00000049606	Zfp644	GO:0000981
ENSMUSG00000049606	Zfp644	GO:0000981
ENSMUSG00000049606	Zfp644	GO:0000981
ENSMUSG00000049606	Zfp644	GO:0000981
ENSMUSG00000049606	Zfp644	GO:0000981
ENSMUSG00000049606	Zfp644	GO:0000981
ENSMUSG00000049606	Zfp644	GO:0000981
ENSMUSG00000049606	Zfp644	GO:0000981
ENSMUSG00000049606	Zfp644	GO:0000981
ENSMUSG00000049606	Zfp644	GO:0000981
ENSMUSG00000049606	Zfp644	GO:0000981
ENSMUSG00000044636	Csrnp2	GO:0000981
ENSMUSG00000044636	Csrnp2	GO:0003700
ENSMUSG00000044636	Csrnp2	GO:0001228
ENSMUSG00000058756	Thra	GO:0003700
ENSMUSG00000058756	Thra	GO:0004879
ENSMUSG00000058756	Thra	GO:0003700
ENSMUSG00000058756	Thra	GO:0004879
ENSMUSG00000058756	Thra	GO:0000981
ENSMUSG00000058756	Thra	GO:0004879
ENSMUSG00000058756	Thra	GO:0004879
ENSMUSG00000058756	Thra	GO:0004879
ENSMUSG00000058756	Thra	GO:0004879
ENSMUSG00000058756	Thra	GO:0003700
ENSMUSG00000058756	Thra	GO:0004879
ENSMUSG00000058756	Thra	GO:0003700
ENSMUSG00000058756	Thra	GO:0004879
ENSMUSG00000058756	Thra	GO:0000981
ENSMUSG00000058756	Thra	GO:0004879
ENSMUSG00000058756	Thra	GO:0004879
ENSMUSG00000058756	Thra	GO:0004879
ENSMUSG00000058756	Thra	GO:0004879
ENSMUSG00000058756	Thra	GO:0003700
ENSMUSG00000058756	Thra	GO:0004879
ENSMUSG00000032318	Isl2	GO:0000981
ENSMUSG00000032318	Isl2	GO:0000981
ENSMUSG00000042414	Prdm14	GO:0001227
ENSMUSG00000021264	Yy1	GO:0000981
ENSMUSG00000021264	Yy1	GO:0001228
ENSMUSG00000021264	Yy1	GO:0003700
ENSMUSG00000021264	Yy1	GO:0001227
ENSMUSG00000021264	Yy1	GO:0001227
ENSMUSG00000021264	Yy1	GO:0001227
ENSMUSG00000021264	Yy1	GO:0001228
ENSMUSG00000020889	Nr1d1	GO:0003700
ENSMUSG00000020889	Nr1d1	GO:0003700
ENSMUSG00000020889	Nr1d1	GO:0004879
ENSMUSG00000020889	Nr1d1	GO:0001227
ENSMUSG00000020889	Nr1d1	GO:0001227
ENSMUSG00000009733	Tfcp2	GO:0001228
ENSMUSG00000009733	Tfcp2	GO:0001228
ENSMUSG00000009733	Tfcp2	GO:0001228
ENSMUSG00000009733	Tfcp2	GO:0001228
ENSMUSG00000009733	Tfcp2	GO:0001228
ENSMUSG00000009733	Tfcp2	GO:0001228
ENSMUSG00000009733	Tfcp2	GO:0001228
ENSMUSG00000033837	Foxh1	GO:0003700
ENSMUSG00000033837	Foxh1	GO:0001228
ENSMUSG00000033837	Foxh1	GO:0003700
ENSMUSG00000033837	Foxh1	GO:0003700
ENSMUSG00000033837	Foxh1	GO:0001228
ENSMUSG00000033837	Foxh1	GO:0001228
ENSMUSG00000029832	Nfe2l3	GO:0003700
ENSMUSG00000029832	Nfe2l3	GO:0000981
ENSMUSG00000029832	Nfe2l3	GO:0001227
ENSMUSG00000029832	Nfe2l3	GO:0001227
ENSMUSG00000029832	Nfe2l3	GO:0003700
ENSMUSG00000009739	Pou6f1	GO:0003700
ENSMUSG00000009739	Pou6f1	GO:0000981
ENSMUSG00000009739	Pou6f1	GO:0001227
ENSMUSG00000009739	Pou6f1	GO:0003700
ENSMUSG00000056592	Zfp658	GO:0001228
ENSMUSG00000056592	Zfp658	GO:0001228
ENSMUSG00000030469	Zfp719	GO:0000981
ENSMUSG00000030469	Zfp719	GO:0000981
ENSMUSG00000055102	Zfp819	GO:0001227
ENSMUSG00000055102	Zfp819	GO:0000981
ENSMUSG00000055102	Zfp819	GO:0001227
ENSMUSG00000055102	Zfp819	GO:0000981
ENSMUSG00000055102	Zfp819	GO:0001227
ENSMUSG00000055102	Zfp819	GO:0000981
ENSMUSG00000055102	Zfp819	GO:0001227
ENSMUSG00000055102	Zfp819	GO:0000981
ENSMUSG00000004231	Pax2	GO:0003700
ENSMUSG00000048756	Foxo3	GO:0003700
ENSMUSG00000048756	Foxo3	GO:0000981
ENSMUSG00000048756	Foxo3	GO:0003700
ENSMUSG00000048756	Foxo3	GO:0003700
ENSMUSG00000048756	Foxo3	GO:0001228
ENSMUSG00000048756	Foxo3	GO:0001227
ENSMUSG00000048756	Foxo3	GO:0001227
ENSMUSG00000048756	Foxo3	GO:0034246
ENSMUSG00000048756	Foxo3	GO:0034246
ENSMUSG00000048756	Foxo3	GO:0001227
ENSMUSG00000048756	Foxo3	GO:0034246
ENSMUSG00000048756	Foxo3	GO:0003700
ENSMUSG00000048756	Foxo3	GO:0000981
ENSMUSG00000048756	Foxo3	GO:0003700
ENSMUSG00000048756	Foxo3	GO:0003700
ENSMUSG00000048756	Foxo3	GO:0001228
ENSMUSG00000048756	Foxo3	GO:0001227
ENSMUSG00000048756	Foxo3	GO:0001227
ENSMUSG00000048756	Foxo3	GO:0034246
ENSMUSG00000048756	Foxo3	GO:0034246
ENSMUSG00000048756	Foxo3	GO:0003700
ENSMUSG00000048756	Foxo3	GO:0000981
ENSMUSG00000048756	Foxo3	GO:0003700
ENSMUSG00000048756	Foxo3	GO:0003700
ENSMUSG00000048756	Foxo3	GO:0001228
ENSMUSG00000048756	Foxo3	GO:0001227
ENSMUSG00000048756	Foxo3	GO:0001227
ENSMUSG00000048756	Foxo3	GO:0034246
ENSMUSG00000048756	Foxo3	GO:0034246
ENSMUSG00000048756	Foxo3	GO:0003700
ENSMUSG00000099216	Obox8	GO:0000981
ENSMUSG00000022526	Zfp251	GO:0000981
ENSMUSG00000022526	Zfp251	GO:0000981
ENSMUSG00000033669	Zfp7	GO:0000981
ENSMUSG00000033669	Zfp7	GO:0000981
ENSMUSG00000033669	Zfp7	GO:0000981
ENSMUSG00000033669	Zfp7	GO:0000981
ENSMUSG00000038193	Hand2	GO:0000981
ENSMUSG00000038193	Hand2	GO:0001228
ENSMUSG00000038193	Hand2	GO:0003700
ENSMUSG00000038193	Hand2	GO:0000981
ENSMUSG00000038193	Hand2	GO:0000981
ENSMUSG00000038193	Hand2	GO:0001228
ENSMUSG00000038193	Hand2	GO:0000981
ENSMUSG00000038193	Hand2	GO:0001228
ENSMUSG00000022508	Bcl6	GO:0001227
ENSMUSG00000022508	Bcl6	GO:0003700
ENSMUSG00000022508	Bcl6	GO:0001227
ENSMUSG00000022508	Bcl6	GO:0001227
ENSMUSG00000022508	Bcl6	GO:0003700
ENSMUSG00000008398	Elk3	GO:0003700
ENSMUSG00000008398	Elk3	GO:0000981
ENSMUSG00000008398	Elk3	GO:0001228
ENSMUSG00000008398	Elk3	GO:0003700
ENSMUSG00000008398	Elk3	GO:0001227
ENSMUSG00000008398	Elk3	GO:0001227
ENSMUSG00000008398	Elk3	GO:0001228
ENSMUSG00000008398	Elk3	GO:0003700
ENSMUSG00000008398	Elk3	GO:0003700
ENSMUSG00000063889	Crem	GO:0003700
ENSMUSG00000063889	Crem	GO:0003700
ENSMUSG00000063889	Crem	GO:0000981
ENSMUSG00000063889	Crem	GO:0001227
ENSMUSG00000063889	Crem	GO:0003700
ENSMUSG00000063889	Crem	GO:0003700
ENSMUSG00000063889	Crem	GO:0000981
ENSMUSG00000063889	Crem	GO:0001227
ENSMUSG00000063889	Crem	GO:0003700
ENSMUSG00000063889	Crem	GO:0003700
ENSMUSG00000063889	Crem	GO:0000981
ENSMUSG00000063889	Crem	GO:0001227
ENSMUSG00000063889	Crem	GO:0003700
ENSMUSG00000063889	Crem	GO:0003700
ENSMUSG00000063889	Crem	GO:0003700
ENSMUSG00000063889	Crem	GO:0003700
ENSMUSG00000063889	Crem	GO:0003700
ENSMUSG00000063889	Crem	GO:0003700
ENSMUSG00000063889	Crem	GO:0003700
ENSMUSG00000063889	Crem	GO:0003700
ENSMUSG00000063889	Crem	GO:0003700
ENSMUSG00000063889	Crem	GO:0003700
ENSMUSG00000063889	Crem	GO:0003700
ENSMUSG00000063889	Crem	GO:0003700
ENSMUSG00000063889	Crem	GO:0003700
ENSMUSG00000063889	Crem	GO:0003700
ENSMUSG00000063889	Crem	GO:0003700
ENSMUSG00000063889	Crem	GO:0003700
ENSMUSG00000063889	Crem	GO:0003700
ENSMUSG00000063889	Crem	GO:0003700
ENSMUSG00000063889	Crem	GO:0003700
ENSMUSG00000063889	Crem	GO:0003700
ENSMUSG00000063889	Crem	GO:0003700
ENSMUSG00000063889	Crem	GO:0003700
ENSMUSG00000063889	Crem	GO:0003700
ENSMUSG00000063889	Crem	GO:0003700
ENSMUSG00000063889	Crem	GO:0000981
ENSMUSG00000063889	Crem	GO:0001227
ENSMUSG00000063889	Crem	GO:0003700
ENSMUSG00000063889	Crem	GO:0000981
ENSMUSG00000063889	Crem	GO:0001227
ENSMUSG00000063889	Crem	GO:0003700
ENSMUSG00000063889	Crem	GO:0000981
ENSMUSG00000063889	Crem	GO:0001227
ENSMUSG00000019803	Nr2e1	GO:0003700
ENSMUSG00000019803	Nr2e1	GO:0001228
ENSMUSG00000019803	Nr2e1	GO:0004879
ENSMUSG00000019803	Nr2e1	GO:0001227
ENSMUSG00000019803	Nr2e1	GO:0001227
ENSMUSG00000044167	Foxo1	GO:0003700
ENSMUSG00000044167	Foxo1	GO:0000981
ENSMUSG00000044167	Foxo1	GO:0001228
ENSMUSG00000044167	Foxo1	GO:0003700
ENSMUSG00000044167	Foxo1	GO:0003700
ENSMUSG00000044167	Foxo1	GO:0001227
ENSMUSG00000044167	Foxo1	GO:0001227
ENSMUSG00000054967	Zfp647	GO:0000981
ENSMUSG00000054967	Zfp647	GO:0000981
ENSMUSG00000049672	Zbtb14	GO:0001227
ENSMUSG00000049672	Zbtb14	GO:0003700
ENSMUSG00000049672	Zbtb14	GO:0003700
ENSMUSG00000049672	Zbtb14	GO:0001227
ENSMUSG00000049672	Zbtb14	GO:0001227
ENSMUSG00000049672	Zbtb14	GO:0003700
ENSMUSG00000049672	Zbtb14	GO:0003700
ENSMUSG00000049672	Zbtb14	GO:0001227
ENSMUSG00000049672	Zbtb14	GO:0001227
ENSMUSG00000049672	Zbtb14	GO:0003700
ENSMUSG00000049672	Zbtb14	GO:0003700
ENSMUSG00000049672	Zbtb14	GO:0001227
ENSMUSG00000049672	Zbtb14	GO:0003700
ENSMUSG00000028582	Cc2d1b	GO:0001227
ENSMUSG00000028582	Cc2d1b	GO:0000981
ENSMUSG00000028582	Cc2d1b	GO:0001227
ENSMUSG00000028582	Cc2d1b	GO:0001227
ENSMUSG00000028582	Cc2d1b	GO:0001227
ENSMUSG00000005583	Mef2c	GO:0000981
ENSMUSG00000005583	Mef2c	GO:0001228
ENSMUSG00000005583	Mef2c	GO:0001228
ENSMUSG00000005583	Mef2c	GO:0003700
ENSMUSG00000005583	Mef2c	GO:0003700
ENSMUSG00000005583	Mef2c	GO:0001228
ENSMUSG00000005583	Mef2c	GO:0000981
ENSMUSG00000005583	Mef2c	GO:0000981
ENSMUSG00000005583	Mef2c	GO:0000981
ENSMUSG00000005583	Mef2c	GO:0000981
ENSMUSG00000005583	Mef2c	GO:0001228
ENSMUSG00000005583	Mef2c	GO:0001228
ENSMUSG00000005583	Mef2c	GO:0003700
ENSMUSG00000005583	Mef2c	GO:0003700
ENSMUSG00000005583	Mef2c	GO:0001228
ENSMUSG00000005583	Mef2c	GO:0001228
ENSMUSG00000005583	Mef2c	GO:0000981
ENSMUSG00000005583	Mef2c	GO:0000981
ENSMUSG00000005583	Mef2c	GO:0000981
ENSMUSG00000005583	Mef2c	GO:0001228
ENSMUSG00000005583	Mef2c	GO:0001228
ENSMUSG00000005583	Mef2c	GO:0001228
ENSMUSG00000005583	Mef2c	GO:0001228
ENSMUSG00000005583	Mef2c	GO:0000981
ENSMUSG00000005583	Mef2c	GO:0003700
ENSMUSG00000005583	Mef2c	GO:0001228
ENSMUSG00000005583	Mef2c	GO:0001228
ENSMUSG00000005583	Mef2c	GO:0000981
ENSMUSG00000005583	Mef2c	GO:0001228
ENSMUSG00000005583	Mef2c	GO:0001228
ENSMUSG00000005583	Mef2c	GO:0003700
ENSMUSG00000005583	Mef2c	GO:0003700
ENSMUSG00000005583	Mef2c	GO:0001228
ENSMUSG00000005583	Mef2c	GO:0000981
ENSMUSG00000005583	Mef2c	GO:0000981
ENSMUSG00000005583	Mef2c	GO:0000981
ENSMUSG00000005583	Mef2c	GO:0000981
ENSMUSG00000005583	Mef2c	GO:0001228
ENSMUSG00000005583	Mef2c	GO:0001228
ENSMUSG00000005583	Mef2c	GO:0003700
ENSMUSG00000005583	Mef2c	GO:0003700
ENSMUSG00000005583	Mef2c	GO:0001228
ENSMUSG00000005583	Mef2c	GO:0000981
ENSMUSG00000005583	Mef2c	GO:0000981
ENSMUSG00000005583	Mef2c	GO:0000981
ENSMUSG00000005583	Mef2c	GO:0001228
ENSMUSG00000005583	Mef2c	GO:0001228
ENSMUSG00000005583	Mef2c	GO:0000981
ENSMUSG00000005583	Mef2c	GO:0001228
ENSMUSG00000005583	Mef2c	GO:0001228
ENSMUSG00000005583	Mef2c	GO:0003700
ENSMUSG00000005583	Mef2c	GO:0003700
ENSMUSG00000005583	Mef2c	GO:0001228
ENSMUSG00000005583	Mef2c	GO:0000981
ENSMUSG00000005583	Mef2c	GO:0000981
ENSMUSG00000005583	Mef2c	GO:0000981
ENSMUSG00000005583	Mef2c	GO:0001228
ENSMUSG00000005583	Mef2c	GO:0001228
ENSMUSG00000005583	Mef2c	GO:0001228
ENSMUSG00000005583	Mef2c	GO:0001228
ENSMUSG00000005583	Mef2c	GO:0001228
ENSMUSG00000005583	Mef2c	GO:0000981
ENSMUSG00000005583	Mef2c	GO:0001228
ENSMUSG00000005583	Mef2c	GO:0001228
ENSMUSG00000005583	Mef2c	GO:0003700
ENSMUSG00000005583	Mef2c	GO:0003700
ENSMUSG00000005583	Mef2c	GO:0001228
ENSMUSG00000005583	Mef2c	GO:0000981
ENSMUSG00000005583	Mef2c	GO:0000981
ENSMUSG00000005583	Mef2c	GO:0000981
ENSMUSG00000005583	Mef2c	GO:0000981
ENSMUSG00000005583	Mef2c	GO:0001228
ENSMUSG00000005583	Mef2c	GO:0001228
ENSMUSG00000005583	Mef2c	GO:0003700
ENSMUSG00000005583	Mef2c	GO:0003700
ENSMUSG00000005583	Mef2c	GO:0001228
ENSMUSG00000005583	Mef2c	GO:0000981
ENSMUSG00000005583	Mef2c	GO:0000981
ENSMUSG00000005583	Mef2c	GO:0000981
ENSMUSG00000005583	Mef2c	GO:0001228
ENSMUSG00000005583	Mef2c	GO:0001228
ENSMUSG00000005583	Mef2c	GO:0001228
ENSMUSG00000005583	Mef2c	GO:0001228
ENSMUSG00000005583	Mef2c	GO:0001228
ENSMUSG00000004897	Hdgf	GO:0001227
ENSMUSG00000004897	Hdgf	GO:0001227
ENSMUSG00000024406	Pou5f1	GO:0003700
ENSMUSG00000024406	Pou5f1	GO:0000981
ENSMUSG00000024406	Pou5f1	GO:0000981
ENSMUSG00000024406	Pou5f1	GO:0001228
ENSMUSG00000024406	Pou5f1	GO:0001228
ENSMUSG00000024406	Pou5f1	GO:0003700
ENSMUSG00000024406	Pou5f1	GO:0003700
ENSMUSG00000024406	Pou5f1	GO:0003700
ENSMUSG00000024406	Pou5f1	GO:0001227
ENSMUSG00000024406	Pou5f1	GO:0000981
ENSMUSG00000024406	Pou5f1	GO:0001228
ENSMUSG00000024406	Pou5f1	GO:0003700
ENSMUSG00000024406	Pou5f1	GO:0003700
ENSMUSG00000024406	Pou5f1	GO:0003700
ENSMUSG00000024406	Pou5f1	GO:0003700
ENSMUSG00000024406	Pou5f1	GO:0003700
ENSMUSG00000025215	Tlx1	GO:0003700
ENSMUSG00000025215	Tlx1	GO:0000981
ENSMUSG00000025215	Tlx1	GO:0001228
ENSMUSG00000025216	Lbx1	GO:0000981
ENSMUSG00000025216	Lbx1	GO:0000981
ENSMUSG00000025216	Lbx1	GO:0003700
ENSMUSG00000022500	Litaf	GO:0001228
ENSMUSG00000022500	Litaf	GO:0001228
ENSMUSG00000022500	Litaf	GO:0001228
ENSMUSG00000032419	Tbx18	GO:0003700
ENSMUSG00000027985	Lef1	GO:0000981
ENSMUSG00000027985	Lef1	GO:0001228
ENSMUSG00000027985	Lef1	GO:0003700
ENSMUSG00000027985	Lef1	GO:0003700
ENSMUSG00000027985	Lef1	GO:0001227
ENSMUSG00000027985	Lef1	GO:0000981
ENSMUSG00000027985	Lef1	GO:0000981
ENSMUSG00000027985	Lef1	GO:0001228
ENSMUSG00000027985	Lef1	GO:0000981
ENSMUSG00000027985	Lef1	GO:0001228
ENSMUSG00000027985	Lef1	GO:0003700
ENSMUSG00000001911	Nfix	GO:0003700
ENSMUSG00000001911	Nfix	GO:0003700
ENSMUSG00000001911	Nfix	GO:0000981
ENSMUSG00000001911	Nfix	GO:0001228
ENSMUSG00000001911	Nfix	GO:0003700
ENSMUSG00000001911	Nfix	GO:0000981
ENSMUSG00000001911	Nfix	GO:0001228
ENSMUSG00000001911	Nfix	GO:0003700
ENSMUSG00000001911	Nfix	GO:0003700
ENSMUSG00000031162	Gata1	GO:0003700
ENSMUSG00000031162	Gata1	GO:0000981
ENSMUSG00000031162	Gata1	GO:0000981
ENSMUSG00000031162	Gata1	GO:0001228
ENSMUSG00000031162	Gata1	GO:0001228
ENSMUSG00000031162	Gata1	GO:0003700
ENSMUSG00000031162	Gata1	GO:0001228
ENSMUSG00000031162	Gata1	GO:0003700
ENSMUSG00000031162	Gata1	GO:0000981
ENSMUSG00000031162	Gata1	GO:0003700
ENSMUSG00000031162	Gata1	GO:0000981
ENSMUSG00000022510	Trp63	GO:0003700
ENSMUSG00000022510	Trp63	GO:0003700
ENSMUSG00000022510	Trp63	GO:0000981
ENSMUSG00000022510	Trp63	GO:0001228
ENSMUSG00000022510	Trp63	GO:0003700
ENSMUSG00000022510	Trp63	GO:0003700
ENSMUSG00000022510	Trp63	GO:0003700
ENSMUSG00000022510	Trp63	GO:0003700
ENSMUSG00000022510	Trp63	GO:0000981
ENSMUSG00000022510	Trp63	GO:0001228
ENSMUSG00000022510	Trp63	GO:0003700
ENSMUSG00000022510	Trp63	GO:0003700
ENSMUSG00000022510	Trp63	GO:0003700
ENSMUSG00000022510	Trp63	GO:0000981
ENSMUSG00000022510	Trp63	GO:0001228
ENSMUSG00000022510	Trp63	GO:0003700
